Date;PM10;month;Year;Season
2023/07/21;12.456;July;2023;Winter
2023/07/21;1.378;July;2023;Winter
2023/07/21;1.260;July;2023;Winter
2023/07/21;36.455;July;2023;Winter
2023/07/21;14.851;July;2023;Winter
2023/07/21;0.083;July;2023;Winter
2023/07/21;9.857;July;2023;Winter
2023/07/21;4.309;July;2023;Winter
2023/07/21;20.157;July;2023;Winter
2023/07/21;9.887;July;2023;Winter
2023/07/21;;July;2023;Winter
2023/07/21;;July;2023;Winter
2023/07/21;;July;2023;Winter
2023/07/21;5.677;July;2023;Winter
2023/07/21;;July;2023;Winter
2023/07/21;;July;2023;Winter
2023/07/22;4.348;July;2023;Winter
2023/07/22;;July;2023;Winter
2023/07/22;5.857;July;2023;Winter
2023/07/22;3.391;July;2023;Winter
2023/07/22;;July;2023;Winter
2023/07/22;;July;2023;Winter
2023/07/22;3.038;July;2023;Winter
2023/07/22;3.216;July;2023;Winter
2023/07/22;4.291;July;2023;Winter
2023/07/22;11.948;July;2023;Winter
2023/07/22;;July;2023;Winter
2023/07/22;12.566;July;2023;Winter
2023/07/22;12.447;July;2023;Winter
2023/07/22;0.621;July;2023;Winter
2023/07/22;11.441;July;2023;Winter
2023/07/22;0.556;July;2023;Winter
2023/07/22;16.902;July;2023;Winter
2023/07/22;69.287;July;2023;Winter
2023/07/22;143.351;July;2023;Winter
2023/07/22;193.943;July;2023;Winter
2023/07/22;193.243;July;2023;Winter
2023/07/22;0.000;July;2023;Winter
2023/07/22;;July;2023;Winter
2023/07/22;0.756;July;2023;Winter
2023/07/23;23.450;July;2023;Winter
2023/07/23;;July;2023;Winter
2023/07/23;10.836;July;2023;Winter
2023/07/23;;July;2023;Winter
2023/07/23;;July;2023;Winter
2023/07/23;;July;2023;Winter
2023/07/23;;July;2023;Winter
2023/07/23;5.352;July;2023;Winter
2023/07/23;7.704;July;2023;Winter
2023/07/23;13.702;July;2023;Winter
2023/07/23;;July;2023;Winter
2023/07/23;10.264;July;2023;Winter
2023/07/23;11.055;July;2023;Winter
2023/07/23;1.857;July;2023;Winter
2023/07/23;18.936;July;2023;Winter
2023/07/23;1.998;July;2023;Winter
2023/07/23;24.865;July;2023;Winter
2023/07/23;235.881;July;2023;Winter
2023/07/23;355.172;July;2023;Winter
2023/07/23;240.802;July;2023;Winter
2023/07/23;31.075;July;2023;Winter
2023/07/23;2.769;July;2023;Winter
2023/07/23;;July;2023;Winter
2023/07/23;0.007;July;2023;Winter
2023/07/24;;July;2023;Winter
2023/07/24;;July;2023;Winter
2023/07/24;;July;2023;Winter
2023/07/24;;July;2023;Winter
2023/07/24;21.238;July;2023;Winter
2023/07/24;20.300;July;2023;Winter
2023/07/24;18.285;July;2023;Winter
2023/07/24;16.156;July;2023;Winter
2023/07/24;60.356;July;2023;Winter
2023/07/24;;July;2023;Winter
2023/07/24;;July;2023;Winter
2023/07/24;8.639;July;2023;Winter
2023/07/24;9.331;July;2023;Winter
2023/07/24;0.659;July;2023;Winter
2023/07/24;13.573;July;2023;Winter
2023/07/24;1.721;July;2023;Winter
2023/07/24;44.288;July;2023;Winter
2023/07/24;158.326;July;2023;Winter
2023/07/24;145.877;July;2023;Winter
2023/07/24;69.929;July;2023;Winter
2023/07/24;51.958;July;2023;Winter
2023/07/24;2.558;July;2023;Winter
2023/07/24;38.126;July;2023;Winter
2023/07/24;3.672;July;2023;Winter
2023/07/25;5.684;July;2023;Winter
2023/07/25;11.702;July;2023;Winter
2023/07/25;;July;2023;Winter
2023/07/25;16.646;July;2023;Winter
2023/07/25;;July;2023;Winter
2023/07/25;1.748;July;2023;Winter
2023/07/25;20.498;July;2023;Winter
2023/07/25;15.265;July;2023;Winter
2023/07/25;20.855;July;2023;Winter
2023/07/25;40.725;July;2023;Winter
2023/07/25;18.170;July;2023;Winter
2023/07/25;4.305;July;2023;Winter
2023/07/25;19.970;July;2023;Winter
2023/07/25;4.475;July;2023;Winter
2023/07/25;13.907;July;2023;Winter
2023/07/25;14.851;July;2023;Winter
2023/07/25;24.864;July;2023;Winter
2023/07/25;33.476;July;2023;Winter
2023/07/25;32.644;July;2023;Winter
2023/07/25;2.957;July;2023;Winter
2023/07/25;17.244;July;2023;Winter
2023/07/25;4.422;July;2023;Winter
2023/07/25;11.895;July;2023;Winter
2023/07/25;6.278;July;2023;Winter
2023/07/26;5.545;July;2023;Winter
2023/07/26;6.329;July;2023;Winter
2023/07/26;5.451;July;2023;Winter
2023/07/26;9.960;July;2023;Winter
2023/07/26;2.977;July;2023;Winter
2023/07/26;1.577;July;2023;Winter
2023/07/26;15.222;July;2023;Winter
2023/07/26;32.423;July;2023;Winter
2023/07/26;25.882;July;2023;Winter
2023/07/26;12.721;July;2023;Winter
2023/07/26;17.848;July;2023;Winter
2023/07/26;1.808;July;2023;Winter
2023/07/26;17.914;July;2023;Winter
2023/07/26;2.967;July;2023;Winter
2023/07/26;16.196;July;2023;Winter
2023/07/26;18.498;July;2023;Winter
2023/07/26;32.304;July;2023;Winter
2023/07/26;52.149;July;2023;Winter
2023/07/26;31.954;July;2023;Winter
2023/07/26;1.993;July;2023;Winter
2023/07/26;17.626;July;2023;Winter
2023/07/26;6.714;July;2023;Winter
2023/07/26;11.576;July;2023;Winter
2023/07/26;18.945;July;2023;Winter
2023/07/27;14.560;July;2023;Winter
2023/07/27;6.578;July;2023;Winter
2023/07/27;6.920;July;2023;Winter
2023/07/27;0.323;July;2023;Winter
2023/07/27;7.469;July;2023;Winter
2023/07/27;1.067;July;2023;Winter
2023/07/27;8.748;July;2023;Winter
2023/07/27;20.048;July;2023;Winter
2023/07/27;20.549;July;2023;Winter
2023/07/27;16.473;July;2023;Winter
2023/07/27;12.906;July;2023;Winter
2023/07/27;1.317;July;2023;Winter
2023/07/27;14.324;July;2023;Winter
2023/07/27;3.429;July;2023;Winter
2023/07/27;21.254;July;2023;Winter
2023/07/27;29.938;July;2023;Winter
2023/07/27;20.876;July;2023;Winter
2023/07/27;93.553;July;2023;Winter
2023/07/27;256.736;July;2023;Winter
2023/07/27;7.410;July;2023;Winter
2023/07/27;38.608;July;2023;Winter
2023/07/27;5.967;July;2023;Winter
2023/07/27;18.923;July;2023;Winter
2023/07/27;8.844;July;2023;Winter
2023/07/28;9.403;July;2023;Winter
2023/07/28;8.100;July;2023;Winter
2023/07/28;7.517;July;2023;Winter
2023/07/28;0.786;July;2023;Winter
2023/07/28;8.393;July;2023;Winter
2023/07/28;1.946;July;2023;Winter
2023/07/28;30.912;July;2023;Winter
2023/07/28;57.554;July;2023;Winter
2023/07/28;11.548;July;2023;Winter
2023/07/28;3.943;July;2023;Winter
2023/07/28;15.352;July;2023;Winter
2023/07/28;3.494;July;2023;Winter
2023/07/28;12.482;July;2023;Winter
2023/07/28;2.506;July;2023;Winter
2023/07/28;18.915;July;2023;Winter
2023/07/28;14.345;July;2023;Winter
2023/07/28;28.215;July;2023;Winter
2023/07/28;110.809;July;2023;Winter
2023/07/28;173.364;July;2023;Winter
2023/07/28;10.767;July;2023;Winter
2023/07/28;60.183;July;2023;Winter
2023/07/28;3.999;July;2023;Winter
2023/07/28;38.062;July;2023;Winter
2023/07/28;35.896;July;2023;Winter
2023/07/29;9.441;July;2023;Winter
2023/07/29;1.540;July;2023;Winter
2023/07/29;9.183;July;2023;Winter
2023/07/29;2.111;July;2023;Winter
2023/07/29;8.676;July;2023;Winter
2023/07/29;9.569;July;2023;Winter
2023/07/29;17.260;July;2023;Winter
2023/07/29;16.797;July;2023;Winter
2023/07/29;29.332;July;2023;Winter
2023/07/29;72.849;July;2023;Winter
2023/07/29;56.651;July;2023;Winter
2023/07/29;68.733;July;2023;Winter
2023/07/29;67.429;July;2023;Winter
2023/07/29;68.132;July;2023;Winter
2023/07/29;70.923;July;2023;Winter
2023/07/29;50.182;July;2023;Winter
2023/07/29;44.840;July;2023;Winter
2023/07/29;9.195;July;2023;Winter
2023/07/29;33.672;July;2023;Winter
2023/07/29;6.363;July;2023;Winter
2023/07/29;58.910;July;2023;Winter
2023/07/29;48.660;July;2023;Winter
2023/07/29;21.081;July;2023;Winter
2023/07/29;15.846;July;2023;Winter
2023/07/30;12.724;July;2023;Winter
2023/07/30;12.441;July;2023;Winter
2023/07/30;8.654;July;2023;Winter
2023/07/30;10.167;July;2023;Winter
2023/07/30;4.839;July;2023;Winter
2023/07/30;4.646;July;2023;Winter
2023/07/30;3.364;July;2023;Winter
2023/07/30;4.419;July;2023;Winter
2023/07/30;6.728;July;2023;Winter
2023/07/30;2.587;July;2023;Winter
2023/07/30;7.988;July;2023;Winter
2023/07/30;2.664;July;2023;Winter
2023/07/30;6.998;July;2023;Winter
2023/07/30;11.669;July;2023;Winter
2023/07/30;9.439;July;2023;Winter
2023/07/30;9.680;July;2023;Winter
2023/07/30;5.729;July;2023;Winter
2023/07/30;1.372;July;2023;Winter
2023/07/30;15.975;July;2023;Winter
2023/07/30;6.857;July;2023;Winter
2023/07/30;47.466;July;2023;Winter
2023/07/30;78.519;July;2023;Winter
2023/07/30;10.200;July;2023;Winter
2023/07/30;4.656;July;2023;Winter
2023/07/31;13.866;July;2023;Winter
2023/07/31;5.527;July;2023;Winter
2023/07/31;6.788;July;2023;Winter
2023/07/31;4.739;July;2023;Winter
2023/07/31;16.088;July;2023;Winter
2023/07/31;13.853;July;2023;Winter
2023/07/31;39.180;July;2023;Winter
2023/07/31;23.074;July;2023;Winter
2023/07/31;11.418;July;2023;Winter
2023/07/31;2.189;July;2023;Winter
2023/07/31;7.040;July;2023;Winter
2023/07/31;0.834;July;2023;Winter
2023/07/31;;July;2023;Winter
2023/07/31;5.809;July;2023;Winter
2023/07/31;7.675;July;2023;Winter
2023/07/31;7.487;July;2023;Winter
2023/07/31;15.341;July;2023;Winter
2023/07/31;14.608;July;2023;Winter
2023/07/31;136.492;July;2023;Winter
2023/07/31;16.285;July;2023;Winter
2023/07/31;37.204;July;2023;Winter
2023/07/31;27.833;July;2023;Winter
2023/07/31;23.369;July;2023;Winter
2023/07/31;11.607;July;2023;Winter
2023/01/08;18.797;January;2023;Summer
2023/01/08;9.276;January;2023;Summer
2023/01/08;10.938;January;2023;Summer
2023/01/08;11.007;January;2023;Summer
2023/01/08;;January;2023;Summer
2023/01/08;19.621;January;2023;Summer
2023/01/08;;January;2023;Summer
2023/01/08;;January;2023;Summer
2023/01/08;7.934;January;2023;Summer
2023/01/08;;January;2023;Summer
2023/01/08;;January;2023;Summer
2023/01/08;;January;2023;Summer
2023/01/08;2.716;January;2023;Summer
2023/01/08;;January;2023;Summer
2023/01/08;6.439;January;2023;Summer
2023/01/08;;January;2023;Summer
2023/01/08;21.591;January;2023;Summer
2023/01/08;;January;2023;Summer
2023/01/08;214.602;January;2023;Summer
2023/01/08;118.533;January;2023;Summer
2023/01/08;69.630;January;2023;Summer
2023/01/08;39.085;January;2023;Summer
2023/01/08;14.570;January;2023;Summer
2023/01/08;;January;2023;Summer
2023/02/08;;February;2023;Summer
2023/02/08;9.947;February;2023;Summer
2023/02/08;14.396;February;2023;Summer
2023/02/08;15.282;February;2023;Summer
2023/02/08;25.632;February;2023;Summer
2023/02/08;20.427;February;2023;Summer
2023/02/08;22.582;February;2023;Summer
2023/02/08;;February;2023;Summer
2023/02/08;20.936;February;2023;Summer
2023/02/08;18.839;February;2023;Summer
2023/02/08;9.654;February;2023;Summer
2023/02/08;;February;2023;Summer
2023/02/08;;February;2023;Summer
2023/02/08;10.821;February;2023;Summer
2023/02/08;;February;2023;Summer
2023/02/08;;February;2023;Summer
2023/02/08;;February;2023;Summer
2023/02/08;;February;2023;Summer
2023/02/08;15.541;February;2023;Summer
2023/02/08;14.184;February;2023;Summer
2023/02/08;23.980;February;2023;Summer
2023/02/08;4.076;February;2023;Summer
2023/02/08;8.925;February;2023;Summer
2023/02/08;;February;2023;Summer
2023/03/08;;March;2023;Autumn
2023/03/08;;March;2023;Autumn
2023/03/08;;March;2023;Autumn
2023/03/08;11.429;March;2023;Autumn
2023/03/08;5.853;March;2023;Autumn
2023/03/08;13.214;March;2023;Autumn
2023/03/08;;March;2023;Autumn
2023/03/08;40.904;March;2023;Autumn
2023/03/08;21.417;March;2023;Autumn
2023/03/08;;March;2023;Autumn
2023/03/08;;March;2023;Autumn
2023/03/08;;March;2023;Autumn
2023/03/08;14.565;March;2023;Autumn
2023/03/08;10.583;March;2023;Autumn
2023/03/08;7.652;March;2023;Autumn
2023/03/08;5.784;March;2023;Autumn
2023/03/08;;March;2023;Autumn
2023/03/08;;March;2023;Autumn
2023/03/08;136.984;March;2023;Autumn
2023/03/08;161.318;March;2023;Autumn
2023/03/08;94.425;March;2023;Autumn
2023/03/08;75.626;March;2023;Autumn
2023/03/08;24.999;March;2023;Autumn
2023/03/08;;March;2023;Autumn
2023/04/08;;April;2023;Autumn
2023/04/08;;April;2023;Autumn
2023/04/08;;April;2023;Autumn
2023/04/08;;April;2023;Autumn
2023/04/08;5.037;April;2023;Autumn
2023/04/08;;April;2023;Autumn
2023/04/08;4.236;April;2023;Autumn
2023/04/08;;April;2023;Autumn
2023/04/08;24.543;April;2023;Autumn
2023/04/08;;April;2023;Autumn
2023/04/08;;April;2023;Autumn
2023/04/08;;April;2023;Autumn
2023/04/08;;April;2023;Autumn
2023/04/08;;April;2023;Autumn
2023/04/08;;April;2023;Autumn
2023/04/08;6.244;April;2023;Autumn
2023/04/08;10.031;April;2023;Autumn
2023/04/08;58.984;April;2023;Autumn
2023/04/08;166.610;April;2023;Autumn
2023/04/08;171.586;April;2023;Autumn
2023/04/08;;April;2023;Autumn
2023/04/08;109.551;April;2023;Autumn
2023/04/08;88.711;April;2023;Autumn
2023/04/08;;April;2023;Autumn
2023/05/08;;May;2023;Autumn
2023/05/08;;May;2023;Autumn
2023/05/08;;May;2023;Autumn
2023/05/08;;May;2023;Autumn
2023/05/08;;May;2023;Autumn
2023/05/08;;May;2023;Autumn
2023/05/08;6.961;May;2023;Autumn
2023/05/08;41.438;May;2023;Autumn
2023/05/08;10.335;May;2023;Autumn
2023/05/08;10.227;May;2023;Autumn
2023/05/08;;May;2023;Autumn
2023/05/08;;May;2023;Autumn
2023/05/08;;May;2023;Autumn
2023/05/08;;May;2023;Autumn
2023/05/08;8.413;May;2023;Autumn
2023/05/08;;May;2023;Autumn
2023/05/08;9.095;May;2023;Autumn
2023/05/08;23.373;May;2023;Autumn
2023/05/08;187.292;May;2023;Autumn
2023/05/08;116.066;May;2023;Autumn
2023/05/08;68.390;May;2023;Autumn
2023/05/08;33.114;May;2023;Autumn
2023/05/08;29.328;May;2023;Autumn
2023/05/08;9.397;May;2023;Autumn
2023/06/08;6.070;June;2023;Winter
2023/06/08;27.564;June;2023;Winter
2023/06/08;;June;2023;Winter
2023/06/08;;June;2023;Winter
2023/06/08;8.955;June;2023;Winter
2023/06/08;;June;2023;Winter
2023/06/08;;June;2023;Winter
2023/06/08;28.039;June;2023;Winter
2023/06/08;13.865;June;2023;Winter
2023/06/08;7.846;June;2023;Winter
2023/06/08;6.142;June;2023;Winter
2023/06/08;5.762;June;2023;Winter
2023/06/08;11.119;June;2023;Winter
2023/06/08;12.303;June;2023;Winter
2023/06/08;15.328;June;2023;Winter
2023/06/08;15.132;June;2023;Winter
2023/06/08;19.056;June;2023;Winter
2023/06/08;87.385;June;2023;Winter
2023/06/08;192.313;June;2023;Winter
2023/06/08;76.495;June;2023;Winter
2023/06/08;69.033;June;2023;Winter
2023/06/08;;June;2023;Winter
2023/06/08;34.558;June;2023;Winter
2023/06/08;;June;2023;Winter
2023/07/08;13.252;July;2023;Winter
2023/07/08;9.465;July;2023;Winter
2023/07/08;6.583;July;2023;Winter
2023/07/08;11.922;July;2023;Winter
2023/07/08;7.941;July;2023;Winter
2023/07/08;11.551;July;2023;Winter
2023/07/08;12.365;July;2023;Winter
2023/07/08;34.925;July;2023;Winter
2023/07/08;43.472;July;2023;Winter
2023/07/08;38.794;July;2023;Winter
2023/07/08;22.911;July;2023;Winter
2023/07/08;18.401;July;2023;Winter
2023/07/08;19.917;July;2023;Winter
2023/07/08;21.142;July;2023;Winter
2023/07/08;24.995;July;2023;Winter
2023/07/08;24.661;July;2023;Winter
2023/07/08;27.617;July;2023;Winter
2023/07/08;76.176;July;2023;Winter
2023/07/08;193.231;July;2023;Winter
2023/07/08;129.693;July;2023;Winter
2023/07/08;97.921;July;2023;Winter
2023/07/08;;July;2023;Winter
2023/07/08;26.684;July;2023;Winter
2023/07/08;;July;2023;Winter
2023/08/08;24.371;August;2023;Winter
2023/08/08;26.876;August;2023;Winter
2023/08/08;19.536;August;2023;Winter
2023/08/08;14.300;August;2023;Winter
2023/08/08;15.497;August;2023;Winter
2023/08/08;;August;2023;Winter
2023/08/08;;August;2023;Winter
2023/08/08;;August;2023;Winter
2023/08/08;44.182;August;2023;Winter
2023/08/08;30.214;August;2023;Winter
2023/08/08;;August;2023;Winter
2023/08/08;34.804;August;2023;Winter
2023/08/08;25.436;August;2023;Winter
2023/08/08;;August;2023;Winter
2023/08/08;29.074;August;2023;Winter
2023/08/08;27.759;August;2023;Winter
2023/08/08;41.918;August;2023;Winter
2023/08/08;173.300;August;2023;Winter
2023/08/08;173.677;August;2023;Winter
2023/08/08;137.567;August;2023;Winter
2023/08/08;132.607;August;2023;Winter
2023/08/08;;August;2023;Winter
2023/08/08;31.624;August;2023;Winter
2023/08/08;;August;2023;Winter
2023/09/08;27.069;September;2023;Spring
2023/09/08;24.751;September;2023;Spring
2023/09/08;23.899;September;2023;Spring
2023/09/08;18.895;September;2023;Spring
2023/09/08;18.575;September;2023;Spring
2023/09/08;26.001;September;2023;Spring
2023/09/08;24.372;September;2023;Spring
2023/09/08;;September;2023;Spring
2023/09/08;29.470;September;2023;Spring
2023/09/08;81.194;September;2023;Spring
2023/09/08;26.483;September;2023;Spring
2023/09/08;19.656;September;2023;Spring
2023/09/08;48.734;September;2023;Spring
2023/09/08;36.818;September;2023;Spring
2023/09/08;19.041;September;2023;Spring
2023/09/08;13.298;September;2023;Spring
2023/09/08;20.896;September;2023;Spring
2023/09/08;22.922;September;2023;Spring
2023/09/08;40.123;September;2023;Spring
2023/09/08;63.604;September;2023;Spring
2023/09/08;31.870;September;2023;Spring
2023/09/08;31.351;September;2023;Spring
2023/09/08;24.812;September;2023;Spring
2023/09/08;17.423;September;2023;Spring
2023/10/08;9.568;October;2023;Spring
2023/10/08;9.567;October;2023;Spring
2023/10/08;12.985;October;2023;Spring
2023/10/08;16.271;October;2023;Spring
2023/10/08;16.569;October;2023;Spring
2023/10/08;16.949;October;2023;Spring
2023/10/08;31.760;October;2023;Spring
2023/10/08;46.765;October;2023;Spring
2023/10/08;28.419;October;2023;Spring
2023/10/08;14.165;October;2023;Spring
2023/10/08;8.346;October;2023;Spring
2023/10/08;12.241;October;2023;Spring
2023/10/08;31.845;October;2023;Spring
2023/10/08;51.406;October;2023;Spring
2023/10/08;45.799;October;2023;Spring
2023/10/08;29.136;October;2023;Spring
2023/10/08;23.646;October;2023;Spring
2023/10/08;31.085;October;2023;Spring
2023/10/08;38.070;October;2023;Spring
2023/10/08;;October;2023;Spring
2023/10/08;15.374;October;2023;Spring
2023/10/08;;October;2023;Spring
2023/10/08;13.963;October;2023;Spring
2023/10/08;;October;2023;Spring
2023/11/08;3.107;November;2023;Spring
2023/11/08;5.038;November;2023;Spring
2023/11/08;5.186;November;2023;Spring
2023/11/08;5.715;November;2023;Spring
2023/11/08;10.144;November;2023;Spring
2023/11/08;25.763;November;2023;Spring
2023/11/08;36.460;November;2023;Spring
2023/11/08;25.155;November;2023;Spring
2023/11/08;;November;2023;Spring
2023/11/08;7.347;November;2023;Spring
2023/11/08;13.940;November;2023;Spring
2023/11/08;19.669;November;2023;Spring
2023/11/08;22.208;November;2023;Spring
2023/11/08;9.147;November;2023;Spring
2023/11/08;13.364;November;2023;Spring
2023/11/08;11.148;November;2023;Spring
2023/11/08;12.324;November;2023;Spring
2023/11/08;48.134;November;2023;Spring
2023/11/08;87.570;November;2023;Spring
2023/11/08;;November;2023;Spring
2023/11/08;25.422;November;2023;Spring
2023/11/08;;November;2023;Spring
2023/11/08;60.531;November;2023;Spring
2023/11/08;35.724;November;2023;Spring
2023/12/08;16.946;December;2023;Summer
2023/12/08;;December;2023;Summer
2023/12/08;;December;2023;Summer
2023/12/08;;December;2023;Summer
2023/12/08;3.610;December;2023;Summer
2023/12/08;;December;2023;Summer
2023/12/08;9.358;December;2023;Summer
2023/12/08;12.056;December;2023;Summer
2023/12/08;18.556;December;2023;Summer
2023/12/08;10.318;December;2023;Summer
2023/12/08;11.858;December;2023;Summer
2023/12/08;8.202;December;2023;Summer
2023/12/08;9.462;December;2023;Summer
2023/12/08;21.535;December;2023;Summer
2023/12/08;12.696;December;2023;Summer
2023/12/08;14.632;December;2023;Summer
2023/12/08;19.740;December;2023;Summer
2023/12/08;141.335;December;2023;Summer
2023/12/08;308.824;December;2023;Summer
2023/12/08;;December;2023;Summer
2023/12/08;55.814;December;2023;Summer
2023/12/08;;December;2023;Summer
2023/12/08;34.562;December;2023;Summer
2023/12/08;14.049;December;2023;Summer
2023/08/13;11.393;August;2023;Winter
2023/08/13;;August;2023;Winter
